video_id,title,published_at,channel_title,view_count
eB2smMosoDo,흑백요리사2 임성근 셰프 근성 지림 #흑백요리사2 #안성재 #임성근,2025-12-25,그거봄,31650
4zUIYSLQN6k,임성근의 5만가지 소스 | 흑백요리사 시즌2 | 넷플릭스,2025-12-25,Netflix Korea 넷플릭스 코리아,843777
e1RP6Ld_yOk,조별 과제 하드캐리하는 임성근 셰프 ㄷㄷ;,2025-12-25,쿵예능,1029827
tnxvHeGqAmQ,흑백요리사2의 숨겨진 뒷이야기 (feat. 임성근 셰프의 충격과거),2025-12-24,책트폭행,295193
UXyXme4E5io,한결같은 임성근 입담ㅋㅋ #한식대첩3,2025-12-24,디글 클래식 :Diggle Classic,950171
K8lgZVx94Jk,요리도 기세야ㅋㅋ #한식대첩3,2025-12-24,디글 클래식 :Diggle Classic,1176922
tvoHKhnWf30,전남 드루와! 드루와! #한식대첩3,2025-12-24,디글 :Diggle,1291320
AlvOPUmayOQ,임성근 닮은 닭을 잡은 임성근 #한식대첩3,2025-12-24,디글 :Diggle,523828
HJg5k9iLxLg,흑백요리사2에서 증명해야하는 셰프 | 임성근 한식대첩,2025-12-24,결정적장면,254003
a83W4_wiGz4,안성재도 반하게 한 임성근 셰프의 요리,2025-12-24,이걸쇼츠,4341843
MYyTuwCMiMQ,흑백요리사2 임성근 진짜 요리 괴물인 이유,2025-12-24,핫이글,324164
spVnCZ7-DZY,흑백요리사의 성기훈,2025-12-24,뿌링숏,3067001
s_Ep7u8zrwk,백수저 미슐랭 셰프들 기강 잡은 소스핑 임성근(흑백요리사2),2025-12-24,보고가슈,548196
w6mQRMtpG2A,나 임성근인데? #예능 #넷플릭스 #흑백요리사2 #임성근,2025-12-24,굵고짧게,936351
RsMBM878DyU,흑백요리시2 팀전 임성근 하드캐리 #흑백요리사2 #안성재 #백종원 #임성근,2025-12-24,그거봄,160469
VuAeUICU2iE,흑백요리사2 다시 보게 된 임성근 (feat.후덕죽),2025-12-23,윸팁,3480167
3Y7CsaE6PDk,몇백인분 대량조리하던 짬바 나오는 백수저 임성근 셰프 ㅋㅋㅋ #흑백요리사 #흑백요리사2 #넷플릭스 #임성근 #손종원 #후덕죽,2025-12-23,힐링유머 모음집,2225133
doYk2oVmc74,셰프계의 쾌남 임성근,2025-12-23,뿌링숏,5807456
RlyztsZ6aT0,[#한식대첩3] &quot;나는 5만 가지의 소스를 알고 있다&quot; 그저 한식 GOAT 백수저🥄 임성근 셰프의 한식대첩 결승 활약상🧑‍🍳,2025-12-19,tvN D ENT,496099
nUihtMCHkP0,임성근의 놀라운 후각,2025-12-18,오늘의예능,947101
TRTbhxCbyds,"임성근, 결국 독방서  비극적 결말 맞아... 남부구치소 대참사로 모두가 충격!",2025-10-26,정치마루,158695
QyGX2MkrN9Q,#임성근 #사단장 #나는 #만난 #적 #없다 #같이 #식사했다 #박성웅,2025-10-20,링킹,325966
bJ_YSj0QoGg,업장 레시피 그대로! 맑고 진한 갈비탕 끓이는 방법,2025-08-21,임성근 임짱TV,107113
Mqw33GkiyTs,물소금을 아시나요?,2025-07-16,임성근 임짱TV,4402790
Dc8ybaJMnK4,"고기 찍어먹는 간장소스, 육장 레시피 공개!!",2025-07-11,임성근 임짱TV,253976
NU76S8u88n0,"임성근 셰프, 중식 대가 이연복에게 하극상? 이것이 바로 임짱표 특급 비법",2025-06-08,알토란 - 집밥 레시피,266011
H3xSNe1aEV0,동파육은 잊어라! 한식 통삼겹찜의 신세계! 임성근 셰프의 특급 비법 공개,2025-06-07,알토란 - 집밥 레시피,152631
BQ9MdwmnimE,"고기엔 무생채가 진리,",2025-05-28,임성근 임짱TV,4614295
zes4c1JzduI,절대 실패할 수 없는 고추장 불고기 레시피!,2025-05-10,임성근 임짱TV,71984
