date,keyword,total_count
2018-07-07,포켓몬빵,3
2018-07-08,포켓몬빵,7
2018-07-09,포켓몬빵,5
2018-07-10,포켓몬빵,3
2018-07-11,포켓몬빵,9
2018-07-12,포켓몬빵,7
2018-07-13,포켓몬빵,3
2018-07-14,포켓몬빵,6
2018-07-15,포켓몬빵,7
2018-07-16,포켓몬빵,3
2018-07-17,포켓몬빵,8
2018-07-18,포켓몬빵,4
2018-07-19,포켓몬빵,2
2018-07-20,포켓몬빵,9
2018-07-21,포켓몬빵,4
2018-07-22,포켓몬빵,9
2018-07-23,포켓몬빵,7
2018-07-24,포켓몬빵,5
2018-07-25,포켓몬빵,3
2018-07-26,포켓몬빵,4
2018-07-27,포켓몬빵,2
2018-07-28,포켓몬빵,4
2018-07-29,포켓몬빵,4
2018-07-30,포켓몬빵,5
2018-07-31,포켓몬빵,6
2018-08-01,포켓몬빵,4
2018-08-02,포켓몬빵,6
2018-08-03,포켓몬빵,4
2018-08-04,포켓몬빵,2
2018-08-05,포켓몬빵,8
2018-08-06,포켓몬빵,6
2018-08-07,포켓몬빵,9
2018-08-08,포켓몬빵,1
2018-08-09,포켓몬빵,6
2018-08-10,포켓몬빵,9
2018-08-11,포켓몬빵,3
2018-08-12,포켓몬빵,7
2018-08-13,포켓몬빵,9
2018-08-14,포켓몬빵,5
2018-08-15,포켓몬빵,5
2018-08-16,포켓몬빵,6
2018-08-17,포켓몬빵,4
2018-08-18,포켓몬빵,4
2018-08-19,포켓몬빵,2
2018-08-20,포켓몬빵,5
2018-08-21,포켓몬빵,5
2018-08-22,포켓몬빵,10
2018-08-23,포켓몬빵,5
2018-08-24,포켓몬빵,9
2018-08-25,포켓몬빵,8
2018-08-26,포켓몬빵,4
2018-08-27,포켓몬빵,5
2018-08-28,포켓몬빵,9
2018-08-29,포켓몬빵,4
2018-08-30,포켓몬빵,4
2018-08-31,포켓몬빵,3
2018-09-01,포켓몬빵,2
2018-09-02,포켓몬빵,9
2018-09-03,포켓몬빵,4
2018-09-04,포켓몬빵,4
2018-09-05,포켓몬빵,3
2018-09-06,포켓몬빵,0
2018-09-07,포켓몬빵,3
2018-09-08,포켓몬빵,5
2018-09-09,포켓몬빵,2
2018-09-10,포켓몬빵,4
2018-09-11,포켓몬빵,6
2018-09-12,포켓몬빵,7
2018-09-13,포켓몬빵,8
2018-09-14,포켓몬빵,4
2018-09-15,포켓몬빵,3
2018-09-16,포켓몬빵,4
2018-09-17,포켓몬빵,7
2018-09-18,포켓몬빵,7
2018-09-19,포켓몬빵,1
