date,keyword,total_count
2018-08-16,탕후루,9
2018-08-17,탕후루,4
2018-08-18,탕후루,10
2018-08-19,탕후루,6
2018-08-20,탕후루,14
2018-08-21,탕후루,9
2018-08-22,탕후루,9
2018-08-23,탕후루,4
2018-08-24,탕후루,4
2018-08-25,탕후루,7
2018-08-26,탕후루,2
2018-08-27,탕후루,3
2018-08-28,탕후루,6
2018-08-29,탕후루,11
2018-08-30,탕후루,8
2018-08-31,탕후루,3
2018-09-01,탕후루,5
2018-09-02,탕후루,5
2018-09-03,탕후루,8
2018-09-04,탕후루,6
2018-09-05,탕후루,6
2018-09-06,탕후루,7
2018-09-07,탕후루,9
2018-09-08,탕후루,6
2018-09-09,탕후루,6
2018-09-10,탕후루,6
2018-09-11,탕후루,7
2018-09-12,탕후루,12
2018-09-13,탕후루,8
2018-09-14,탕후루,8
2018-09-15,탕후루,1
2018-09-16,탕후루,8
2018-09-17,탕후루,9
2018-09-18,탕후루,5
2018-09-19,탕후루,8
2018-09-20,탕후루,6
2018-09-21,탕후루,9
2018-09-22,탕후루,5
2018-09-23,탕후루,9
2018-09-24,탕후루,13
2018-09-25,탕후루,11
2018-09-26,탕후루,16
2018-09-27,탕후루,8
2018-09-28,탕후루,14
2018-09-29,탕후루,4
2018-09-30,탕후루,15
2018-10-01,탕후루,14
2018-10-02,탕후루,7
2018-10-03,탕후루,11
2018-10-04,탕후루,9
2018-10-05,탕후루,16
2018-10-06,탕후루,13
2018-10-07,탕후루,15
2018-10-08,탕후루,7
2018-10-09,탕후루,15
2018-10-10,탕후루,12
2018-10-11,탕후루,13
2018-10-12,탕후루,16
2018-10-13,탕후루,9
2018-10-14,탕후루,9
2018-10-15,탕후루,14
2018-10-16,탕후루,8
2018-10-17,탕후루,6
2018-10-18,탕후루,6
2018-10-19,탕후루,5
2018-10-20,탕후루,9
2018-10-21,탕후루,1
2018-10-22,탕후루,9
2018-10-23,탕후루,7
2018-10-24,탕후루,12
2018-10-25,탕후루,10
2018-10-26,탕후루,14
2018-10-27,탕후루,9
2018-10-28,탕후루,13
2018-10-29,탕후루,8
2018-10-30,탕후루,5
2018-10-31,탕후루,9
2018-11-01,탕후루,8
2018-11-02,탕후루,14
2018-11-03,탕후루,8
2018-11-04,탕후루,11
2018-11-05,탕후루,25
2018-11-06,탕후루,9
2018-11-07,탕후루,10
2018-11-08,탕후루,17
2018-11-09,탕후루,13
2018-11-10,탕후루,12
2018-11-11,탕후루,12
2018-11-12,탕후루,9
2018-11-13,탕후루,13
2018-11-14,탕후루,9
2018-11-15,탕후루,9
2018-11-16,탕후루,10
2018-11-17,탕후루,9
2018-11-18,탕후루,18
2018-11-19,탕후루,14
2018-11-20,탕후루,16
2018-11-21,탕후루,21
2018-11-22,탕후루,16
2018-11-23,탕후루,8
2018-11-24,탕후루,12
2018-11-25,탕후루,13
2018-11-26,탕후루,18
2018-11-27,탕후루,14
2018-11-28,탕후루,16
2018-11-29,탕후루,18
2018-11-30,탕후루,11
2018-12-01,탕후루,15
2018-12-02,탕후루,14
2018-12-03,탕후루,15
2018-12-04,탕후루,17
2018-12-05,탕후루,10
2018-12-06,탕후루,14
2018-12-07,탕후루,7
2018-12-08,탕후루,13
2018-12-09,탕후루,7
2018-12-10,탕후루,20
2018-12-11,탕후루,11
2018-12-12,탕후루,6
2018-12-13,탕후루,12
2018-12-14,탕후루,9
2018-12-15,탕후루,10
2018-12-16,탕후루,13
2018-12-17,탕후루,16
2018-12-18,탕후루,15
2018-12-19,탕후루,14
2018-12-20,탕후루,18
2018-12-21,탕후루,10
2018-12-22,탕후루,13
2018-12-23,탕후루,17
2018-12-24,탕후루,21
2018-12-25,탕후루,6
2018-12-26,탕후루,20
2018-12-27,탕후루,27
2018-12-28,탕후루,14
2018-12-29,탕후루,21
2018-12-30,탕후루,21
2018-12-31,탕후루,29
2019-01-01,탕후루,23
2019-01-02,탕후루,25
2019-01-03,탕후루,19
2019-01-04,탕후루,22
2019-01-05,탕후루,14
2019-01-06,탕후루,30
2019-01-07,탕후루,33
2019-01-08,탕후루,13
2019-01-09,탕후루,32
2019-01-10,탕후루,16
2019-01-11,탕후루,13
2019-01-12,탕후루,25
2019-01-13,탕후루,27
2019-01-14,탕후루,33
2019-01-15,탕후루,42
2019-01-16,탕후루,28
2019-01-17,탕후루,37
2019-01-18,탕후루,25
2019-01-19,탕후루,25
2019-01-20,탕후루,23
2019-01-21,탕후루,29
2019-01-22,탕후루,35
2019-01-23,탕후루,30
2019-01-24,탕후루,29
2019-01-25,탕후루,30
2019-01-26,탕후루,29
2019-01-27,탕후루,48
2019-01-28,탕후루,30
2019-01-29,탕후루,32
2019-01-30,탕후루,30
2019-01-31,탕후루,27
2019-02-01,탕후루,32
2019-02-02,탕후루,21
2019-02-03,탕후루,38
2019-02-04,탕후루,30
2019-02-05,탕후루,29
2019-02-06,탕후루,29
2019-02-07,탕후루,42
2019-02-08,탕후루,43
2019-02-09,탕후루,35
2019-02-10,탕후루,34
2019-02-11,탕후루,46
2019-02-12,탕후루,38
2019-02-13,탕후루,34
2019-02-14,탕후루,40
2019-02-15,탕후루,44
2019-02-16,탕후루,36
2019-02-17,탕후루,47
2019-02-18,탕후루,53
2019-02-19,탕후루,40
2019-02-20,탕후루,43
2019-02-21,탕후루,44
2019-02-22,탕후루,53
2019-02-23,탕후루,37
2019-02-24,탕후루,43
2019-02-25,탕후루,46
2019-02-26,탕후루,47
2019-02-27,탕후루,50
2019-02-28,탕후루,55
2019-03-01,탕후루,53
2019-03-02,탕후루,50
2019-03-03,탕후루,69
2019-03-04,탕후루,66
2019-03-05,탕후루,54
2019-03-06,탕후루,45
2019-03-07,탕후루,38
2019-03-08,탕후루,34
2019-03-09,탕후루,31
2019-03-10,탕후루,59
2019-03-11,탕후루,51
2019-03-12,탕후루,44
2019-03-13,탕후루,54
2019-03-14,탕후루,52
2019-03-15,탕후루,60
2019-03-16,탕후루,42
2019-03-17,탕후루,48
2019-03-18,탕후루,52
2019-03-19,탕후루,41
2019-03-20,탕후루,33
2019-03-21,탕후루,37
2019-03-22,탕후루,35
2019-03-23,탕후루,38
2019-03-24,탕후루,44
2019-03-25,탕후루,57
2019-03-26,탕후루,45
2019-03-27,탕후루,41
2019-03-28,탕후루,31
2019-03-29,탕후루,37
2019-03-30,탕후루,31
2019-03-31,탕후루,55
2019-04-01,탕후루,62
2019-04-02,탕후루,54
2019-04-03,탕후루,40
2019-04-04,탕후루,29
2019-04-05,탕후루,47
2019-04-06,탕후루,31
2019-04-07,탕후루,50
2019-04-08,탕후루,51
2019-04-09,탕후루,57
2019-04-10,탕후루,42
2019-04-11,탕후루,30
2019-04-12,탕후루,34
2019-04-13,탕후루,25
2019-04-14,탕후루,40
2019-04-15,탕후루,54
